Regex;Lines;Visited;Cache Size(Found);Counters;Max Counter;Sum Counters;Max CS;Avrg CS;DCA-states;DCA-trans;Deter-TIME [milisec];Status
.{1000}OBJ\s{1000}[^>]{1000}t;1;0;3670;3;1000;3000;1001;3,173168;11;52;1836;TIMEOUT.
