Regex;Lines;Visited;Cache Size(Found);Counters;Max Counter;Sum Counters;Max CS;Avrg CS;DCA-states;DCA-trans;Deter-TIME [milisec];Status
(.{1,980}[,])\s+(\S);1;600061;4598;1;980;980;980;2,388097;7;17;1999;Text generated.
\x20[^\x21\x22]{500};1;32128;51197;1;500;500;500;15,255744;2;4;0;TIMEOUT GEN TEXT.
