Benchmark;Suma;Done;Errors;Timeouted;
testWorse;3;0;0;0;
Benchmark;Suma;Done;Errors;Timeouted;
testWorse;3;0;0;0;
Benchmark;Suma;Done;Errors;Timeouted;
testWorse;3;1;2;0;
