Regex;Lines;Visited;Cache Size(Found);Counters;Max Counter;Sum Counters;Max CS;Avrg CS;DCA-states;DCA-trans;Deter-TIME [milisec];Status
Regex;Lines;Visited;Cache Size(Found);Counters;Max Counter;Sum Counters;Max CS;Avrg CS;DCA-states;DCA-trans;Deter-TIME [milisec];Status
\[(https?|news|ftp|mailto|gopher|irc):\/\/[^\]\| ]{4,1500}([\| ].*?)?\];2;3017;6028;1;1500;1500;1;0,006002;208;1118;209;Text generated.
^(?:([^\"&'/:<>@]{1,1023})@)?([^/@]{1,1023})(?:/(.{1,1023}))?$;2;1026;1030;3;1023;3067;2;0,00103;6;12;4006;Text generated.
^(?:https?:\/\/|\/)[-;\/\?:@&=\+\$,_\.!~\*'\(\)%0-9a-z]{1,2048}$;2;2056;2057;1;2048;2048;1;0,002049;9;11;4377;Text generated.
^([\w !\"#$%&'()*+,-.\/:;<>?@\[\]^`{|}~\\]{1,1024})=(.*)$;1;1026;1026;1;1024;1024;1;0,001025;2;3;4927;Text generated.
^(<(?:\\\\|\\.|[^<>\\]){0,1024}>);2;1027;2051;1;1024;1024;1;0,002049;4;6;5181;Text generated.
^[-;\/\?:@&=\+\$,_\.!~\*'\(\)%0-9a-z\u00c0-\u00ff#]{1,2048}$|\${\S+};2;8;10;1;2048;2048;1;2E-06;15;51;5644;Text generated.
^\"((?:(?:\\\"|[^\"]){0,32766}){0,32766})\"\s*(.*)$;ERROR WHILE GENERATING TEXT.
<image[\s\w-_=\"]*xlink:href=\"data:image\/[^\"]{0,5120}\"[^>]*>;2;10301;25661;1;5120;5120;1;0,025602;188;1060;5796;Text generated.
https?://[-_.?&~;+=/#0-9A-Za-z]{1,2076};2;9;11;1;2076;2076;1;3E-06;28;140;77018;Text generated.
^\"((?:(?:\\\"|[^\"]){0,1000}){0,1000})\"\s*(.*)$;1;0;7260;1;1000000;1000000;1;0,007259;10;30;77053;TIMEOUT.
^([\w !\"#$%&'()*+,-.\/:;<>?@\[\]^`{|}~\\]{1,1000})=(.*)$;1;1002;1002;1;1000;1000;1;0,001001;2;3;318120;Text generated.
^(<(?:\\\\|\\.|[^<>\\]){0,1000}>);2;1003;2003;1;1000;1000;1;0,002001;4;6;319141;Text generated.
\[(https?|news|ftp|mailto|gopher|irc):\/\/[^\]\| ]{4,1000}([\| ].*?)?\];ERROR WHILE CONVERTING TO DCA.
^(?:([^\"&'/:<>@]{1,1000})@)?([^/@]{1,1000})(?:/(.{1,1000}))?$;2;1003;1007;3;1000;2998;2;0,001007;6;12;320492;Text generated.
^(?:https?:\/\/|\/)[-;\/\?:@&=\+\$,_\.!~\*'\(\)%0-9a-z]{1,1000}$;2;1008;1009;1;1000;1000;1;0,001001;9;11;322122;Text generated.
<image[\s\w-_=\"]*xlink:href=\"data:image\/[^\"]{0,1000}\"[^>]*>;2;2061;5061;1;1000;1000;1;0,005002;188;1060;323043;Text generated.
