Benchmark;Suma;Done;Errors;Timeouted;
uniq-above-rest;16;13;2;1;
Benchmark;Suma;Done;Errors;Timeouted;
uniq-above-rest;1;1;0;0;
Benchmark;Suma;Done;Errors;Timeouted;
uniq-above-rest;1;1;0;0;
Benchmark;Suma;Done;Errors;Timeouted;
uniq-above-rest;1;1;0;0;
