Regex;Lines;Visited;Cache Size(Found);Counters;Max Counter;Sum Counters;Max CS;Avrg CS;DCA-states;DCA-trans;Deter-TIME [milisec];Status
^(.{300,500}){0,254}$;ERROR WHILE CONVERTING TO DCA.
([^/]{300,500}/){0,2}[^/]{300,500}$;ERROR WHILE CONVERTING TO DCA.
