Regex;Lines;Visited;Cache Size(Found);Counters;Max Counter;Sum Counters;Max CS;Avrg CS;DCA-states;DCA-trans;Deter-TIME [milisec];Status
^'((?:(?:''|[^']){2,327}){2,327})'\s*(.*)$;1;1001;2000;1;106929;106929;1;0,002;9;23;77;Text generated.
.*<[0-9a-zA-Z_]+\x3afill[\s][^>]*method[\s]*=[\s]*(\x27[^\x27]{32}|\x22[^\x22]{32}|[^\s>]{32});2;55;215;3;32;96;2;0,000286;400;7085;1991;Text generated.
^(<(a|.|[^<>]){2,1024}>);1;1001;1998;1;1024;1024;1;0,001997;4;7;2017;Text generated.
^ {9}(?<index>\d{3}) (?<step>.{8}) (?<procedureStep>.{8}) (?<class>.) (?<name>.{8}) {1,9}(?<length>\d{1,9}) $;1;61;61;7;9;54;1;5,8E-05;113;1187;2285;Text generated.
