Regex;Lines;Visited;Cache Size(Found);Counters;Max Counter;Sum Counters;Max CS;Avrg CS;DCA-states;DCA-trans;Deter-TIME [milisec];Status
(^[^.]+)(.\w{2}-\w{4,9}-\d)+.(elasticbeanstalk.com|eb.amazonaws.com.cn)$;2;39;43;2;9;11;2;3E-05;195;777;4967;Text generated.
(https?:\/\/)+((www\.)+([-a-zA-Z0-9@:%._\+~#=]{2,256}\.[a-z]{2,6}[\s]([-a-zA-Z0-9@:%_\+.~#?&\/=]*)));2;277;1047;3;256;263;2;0,001795;118;853;5256;Text generated.
^'((?:(?:''|[^']){2,32766}){2,32766})'\s*(.*)$;ERROR WHILE CONVERTING TO DCA.
^(?:([^\&'/:<>@]{1,1023})@)+([^/@]{1,1023})(?:/(.{1,1023}))+$;1;1001;1002;3;1023;3069;1;0,001001;5;12;5522;Text generated.
data-src=(?:https?)+//player\.theplatform\.com/p/([^/]+)/.*/(media/guid/\d+/\d+);2;75;77;1;1;1;1;4E-06;206;783;6122;Text generated.
https?:\/\/(www\.)+[-a-zA-Z0-9@:%_\+.~#?&\/\/=]{2,256}\.[a-z]{2,4}[\s](\/[-a-zA-Z0-9@:%_\+.~#?&\/\/=]*)+;2;275;1044;2;256;260;2;0,001789;138;1013;6247;Text generated.
