Regex;Lines;Visited;Cache Size(Found);Counters;Max Counter;Sum Counters;Max CS;Avrg CS;DCA-states;DCA-trans;Deter-TIME [milisec];Status
a*[ab]{2,10}b*[bc]{2,20}c;20;61;70;2;20;30;30;0,000815;12;61;110;Text generated.
a*[ab]{2,20}b*[bc]{2,10}c;10;61;78;2;20;30;30;0,001042;12;61;29;Text generated.
a*[ab]{2,10}b*[bc]{2,10}c;19;61;72;2;10;20;20;0,000541;12;61;45;Text generated.
a*[ab]{2,20}b*[bc]{2,10}c*[c]{2,30};2;61;104;3;30;60;30;0,001294;16;96;21;Text generated.
