Regex;Lines;Visited;Cache Size(Found);Counters;Max Counter;Sum Counters;Max CS;Avrg CS;DCA-states;DCA-trans;Deter-TIME [milisec];Status
.{1000}c.{1000};1;0;1695;2;1000;2000;1001;1,196195;3;5;1;TIMEOUT GEN TEXT.
;1;2002;2002;2;1000;2000;1001;1,502501;3;5;88441;Text generated.
