Regex;Lines;Visited;Cache Size(Found);Counters;Max Counter;Sum Counters;Max CS;Avrg CS;DCA-states;DCA-trans;Deter-TIME [milisec];Status
#{255};1;51;51;1;255;255;50;0,001275;4;10;35;Text generated.
\.{100,};1;51;51;1;100;100;50;0,001275;5;13;90;Text generated.
(={80});1;51;51;1;80;80;50;0,001275;4;10;113;Text generated.
(={77});1;51;51;1;77;77;50;0,001275;4;10;146;Text generated.
