Regex;Lines;Visited;Cache Size(Found);Counters;Max Counter;Sum Counters;Max CS;Avrg CS;DCA-states;DCA-trans;Deter-TIME [milisec];Status
#{255};1;256;256;1;255;255;255;0,03264;4;10;36;Text generated.
\.{100,};1;101;101;1;100;100;100;0,00505;5;13;157;Text generated.
(={80});1;81;81;1;80;80;80;0,00324;4;10;183;Text generated.
(={77});1;78;78;1;77;77;77;0,003003;4;10;202;Text generated.
