Regex;Lines;Visited;Cache Size(Found);Counters;Max Counter;Sum Counters;Max CS;Avrg CS;DCA-states;DCA-trans;Deter-TIME [milisec];Status
<td class=result_text> <a href=\/title\/(tt[0-9]{7,9})\/\?ref_=fn_al_tt_\d >(.{900,1000})<\/a>.{900,1000} \((\d{4})\)..(.{9});TIMEOUT.
^(.{2,250}) ([0-9]{4,10}) ([^,]{2,80})( ){900,1000}(,.{900,1000})?$;TIMEOUT.
S-1-5-21-\d{5,15}\-\d{5,15}\-\d{5,15}-556 ;3;62;62;3;15;45;1;4,8E-05;32;99;3810152;Text generated.
((a)b{28,}c|d)x;2;34;34;1;28;28;1;2,9E-05;9;32;3810655;Text generated.
^commits/[^/]{900,1000}/\S{40}$;1;1050;1050;2;1000;1040;1;0,001042;10;11;3810783;Text generated.
CH\d{2}[ ]\d{4}[ ]\d{4}[ ]\d{4}[ ]\d{4}[ ]\d{1}|CH\d{19};2;45;45;6;19;37;2;4,3E-05;12;41;3812884;Text generated.
\sSTATUS[^\n]{100};848;10441;16385;1;100;100;5;0,046854;14;58;3813024;TIMEOUT.
^(6011|65\d{2}|64[4-9]\d)\d{12}|(62\d{14})$;1988;5197;5176;3;14;28;8;0,021674;39;321;4294298;Text generated.
